TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T30200,W005RC,1,Current receipts,1958,Current Dollars,Level,6,"76,056",T30200
T30200,W005RC,1,Current receipts,1959,Current Dollars,Level,6,"86,603",T30200
T30200,W005RC,1,Current receipts,1960,Current Dollars,Level,6,"93,555",T30200
T30200,W005RC,1,Current receipts,1961,Current Dollars,Level,6,"95,079",T30200
T30200,W005RC,1,Current receipts,1962,Current Dollars,Level,6,"103,187",T30200
T30200,W005RC,1,Current receipts,1963,Current Dollars,Level,6,"111,337",T30200
T30200,W005RC,1,Current receipts,1964,Current Dollars,Level,6,"111,318",T30200
T30200,W005RC,1,Current receipts,1965,Current Dollars,Level,6,"120,427",T30200
T30200,W005RC,1,Current receipts,1966,Current Dollars,Level,6,"137,387",T30200
T30200,W005RC,1,Current receipts,1967,Current Dollars,Level,6,"146,257",T30200
T30200,W005RC,1,Current receipts,1968,Current Dollars,Level,6,"170,578",T30200
T30200,W005RC,1,Current receipts,1969,Current Dollars,Level,6,"191,835",T30200
T30200,W005RC,1,Current receipts,1970,Current Dollars,Level,6,"185,128",T30200
T30200,W005RC,1,Current receipts,1971,Current Dollars,Level,6,"190,706",T30200
T30200,W005RC,1,Current receipts,1972,Current Dollars,Level,6,"219,009",T30200
T30200,W005RC,1,Current receipts,1973,Current Dollars,Level,6,"249,246",T30200
T30200,W005RC,1,Current receipts,1974,Current Dollars,Level,6,"278,501",T30200
T30200,W005RC,1,Current receipts,1975,Current Dollars,Level,6,"276,834",T30200
T30200,W005RC,1,Current receipts,1976,Current Dollars,Level,6,"322,588",T30200
T30200,W005RC,1,Current receipts,1977,Current Dollars,Level,6,"363,870",T30200
T30200,W005RC,1,Current receipts,1978,Current Dollars,Level,6,"423,825",T30200
T30200,W005RC,1,Current receipts,1979,Current Dollars,Level,6,"487,022",T30200
T30200,W005RC,1,Current receipts,1980,Current Dollars,Level,6,"533,695",T30200
T30200,W005RC,1,Current receipts,1981,Current Dollars,Level,6,"621,062",T30200
T30200,W005RC,1,Current receipts,1982,Current Dollars,Level,6,"618,663",T30200
T30200,W005RC,1,Current receipts,1983,Current Dollars,Level,6,"644,765",T30200
T30200,W005RC,1,Current receipts,1984,Current Dollars,Level,6,"711,169",T30200
T30200,W005RC,1,Current receipts,1985,Current Dollars,Level,6,"775,726",T30200
T30200,W005RC,1,Current receipts,1986,Current Dollars,Level,6,"817,908",T30200
T30200,W005RC,1,Current receipts,1987,Current Dollars,Level,6,"899,491",T30200
T30200,W005RC,1,Current receipts,1988,Current Dollars,Level,6,"962,431",T30200
T30200,W005RC,1,Current receipts,1989,Current Dollars,Level,6,"1,042,474",T30200
T30200,W005RC,1,Current receipts,1990,Current Dollars,Level,6,"1,087,629",T30200
T30200,W005RC,1,Current receipts,1991,Current Dollars,Level,6,"1,107,824",T30200
T30200,W005RC,1,Current receipts,1992,Current Dollars,Level,6,"1,154,353",T30200
T30200,W005RC,1,Current receipts,1993,Current Dollars,Level,6,"1,231,038",T30200
T30200,W005RC,1,Current receipts,1994,Current Dollars,Level,6,"1,329,345",T30200
T30200,W005RC,1,Current receipts,1995,Current Dollars,Level,6,"1,417,432",T30200
T30200,W005RC,1,Current receipts,1996,Current Dollars,Level,6,"1,536,346",T30200
T30200,W005RC,1,Current receipts,1997,Current Dollars,Level,6,"1,667,387",T30200
T30200,W005RC,1,Current receipts,1998,Current Dollars,Level,6,"1,789,838",T30200
T30200,W005RC,1,Current receipts,1999,Current Dollars,Level,6,"1,905,951",T30200
T30200,W005RC,1,Current receipts,2000,Current Dollars,Level,6,"2,067,777",T30200
T30200,W005RC,1,Current receipts,2001,Current Dollars,Level,6,"2,032,368",T30200
T30200,W005RC,1,Current receipts,2002,Current Dollars,Level,6,"1,870,886",T30200
T30200,W005RC,1,Current receipts,2003,Current Dollars,Level,6,"1,896,115",T30200
T30200,W005RC,1,Current receipts,2004,Current Dollars,Level,6,"2,028,081",T30200
T30200,W005RC,1,Current receipts,2005,Current Dollars,Level,6,"2,304,706",T30200
T30200,W005RC,1,Current receipts,2006,Current Dollars,Level,6,"2,538,778",T30200
T30200,W005RC,1,Current receipts,2007,Current Dollars,Level,6,"2,668,327",T30200
T30200,W005RC,1,Current receipts,2008,Current Dollars,Level,6,"2,582,050",T30200
T30200,W005RC,1,Current receipts,2009,Current Dollars,Level,6,"2,242,065",T30200
T30200,W005RC,1,Current receipts,2010,Current Dollars,Level,6,"2,446,264",T30200
T30200,W005RC,1,Current receipts,2011,Current Dollars,Level,6,"2,573,610",T30200
T30200,W005RC,1,Current receipts,2012,Current Dollars,Level,6,"2,700,817",T30200
T30200,W005RC,1,Current receipts,2013,Current Dollars,Level,6,"3,136,319",T30200
T30200,W005RC,1,Current receipts,2014,Current Dollars,Level,6,"3,294,416",T30200
T30200,W005RC,1,Current receipts,2015,Current Dollars,Level,6,"3,448,386",T30200
T30200,W005RC,1,Current receipts,2016,Current Dollars,Level,6,"3,460,672",T30200
T30200,W005RC,1,Current receipts,2017,Current Dollars,Level,6,"3,503,747",T30200
T30200,W005RC,1,Current receipts,2018,Current Dollars,Level,6,"3,583,094",T30200
T30200,W005RC,1,Current receipts,2019,Current Dollars,Level,6,"3,704,330",T30200
T30200,W005RC,1,Current receipts,2020,Current Dollars,Level,6,"3,766,665",T30200
T30200,W005RC,1,Current receipts,2021,Current Dollars,Level,6,"4,429,089",T30200
T30200,W005RC,1,Current receipts,2022,Current Dollars,Level,6,"5,115,520",T30200
T30200,W005RC,1,Current receipts,2023,Current Dollars,Level,6,"4,820,876",T30200
T30200,W005RC,1,Current receipts,2024,Current Dollars,Level,6,"5,178,912",T30200
T30200,W006RC,2,Current tax receipts,1929,Current Dollars,Level,6,"3,536",T30200
T30200,W006RC,2,Current tax receipts,1930,Current Dollars,Level,6,"2,778",T30200
T30200,W006RC,2,Current tax receipts,1931,Current Dollars,Level,6,"1,800",T30200
T30200,W006RC,2,Current tax receipts,1932,Current Dollars,Level,6,"1,492",T30200
T30200,W006RC,2,Current tax receipts,1933,Current Dollars,Level,6,"2,435",T30200
T30200,W006RC,2,Current tax receipts,1934,Current Dollars,Level,6,"3,243",T30200
T30200,W006RC,2,Current tax receipts,1935,Current Dollars,Level,6,"3,530",T30200
T30200,W006RC,2,Current tax receipts,1936,Current Dollars,Level,6,"4,196",T30200
T30200,W006RC,2,Current tax receipts,1937,Current Dollars,Level,6,"5,006",T30200
T30200,W006RC,2,Current tax receipts,1938,Current Dollars,Level,6,"4,297",T30200
T30200,W006RC,2,Current tax receipts,1939,Current Dollars,Level,6,"4,418",T30200
T30200,W006RC,2,Current tax receipts,1940,Current Dollars,Level,6,"6,230",T30200
T30200,W006RC,2,Current tax receipts,1941,Current Dollars,Level,6,"12,446",T30200
T30200,W006RC,2,Current tax receipts,1942,Current Dollars,Level,6,"19,211",T30200
T30200,W006RC,2,Current tax receipts,1943,Current Dollars,Level,6,"34,435",T30200
T30200,W006RC,2,Current tax receipts,1944,Current Dollars,Level,6,"35,312",T30200
T30200,W006RC,2,Current tax receipts,1945,Current Dollars,Level,6,"35,759",T30200
T30200,W006RC,2,Current tax receipts,1946,Current Dollars,Level,6,"32,684",T30200
T30200,W006RC,2,Current tax receipts,1947,Current Dollars,Level,6,"37,046",T30200
T30200,W006RC,2,Current tax receipts,1948,Current Dollars,Level,6,"37,476",T30200
T30200,W006RC,2,Current tax receipts,1949,Current Dollars,Level,6,"32,651",T30200
T30200,W006RC,2,Current tax receipts,1950,Current Dollars,Level,6,"43,124",T30200
T30200,W006RC,2,Current tax receipts,1951,Current Dollars,Level,6,"55,986",T30200
T30200,W006RC,2,Current tax receipts,1952,Current Dollars,Level,6,"58,569",T30200
T30200,W006RC,2,Current tax receipts,1953,Current Dollars,Level,6,"61,148",T30200
T30200,W006RC,2,Current tax receipts,1954,Current Dollars,Level,6,"54,150",T30200
T30200,W006RC,2,Current tax receipts,1955,Current Dollars,Level,6,"61,719",T30200
T30200,W006RC,2,Current tax receipts,1956,Current Dollars,Level,6,"65,426",T30200
T30200,W006RC,2,Current tax receipts,1957,Current Dollars,Level,6,"67,355",T30200
T30200,W006RC,2,Current tax receipts,1958,Current Dollars,Level,6,"64,119",T30200
T30200,W006RC,2,Current tax receipts,1959,Current Dollars,Level,6,"72,334",T30200
T30200,W006RC,2,Current tax receipts,1960,Current Dollars,Level,6,"75,555",T30200
T30200,W006RC,2,Current tax receipts,1961,Current Dollars,Level,6,"76,771",T30200
T30200,W006RC,2,Current tax receipts,1962,Current Dollars,Level,6,"82,476",T30200
T30200,W006RC,2,Current tax receipts,1963,Current Dollars,Level,6,"87,710",T30200
T30200,W006RC,2,Current tax receipts,1964,Current Dollars,Level,6,"86,151",T30200
T30200,W006RC,2,Current tax receipts,1965,Current Dollars,Level,6,"94,303",T30200
T30200,W006RC,2,Current tax receipts,1966,Current Dollars,Level,6,"103,058",T30200
T30200,W006RC,2,Current tax receipts,1967,Current Dollars,Level,6,"107,917",T30200
T30200,W006RC,2,Current tax receipts,1968,Current Dollars,Level,6,"127,217",T30200
T30200,W006RC,2,Current tax receipts,1969,Current Dollars,Level,6,"142,951",T30200
T30200,W006RC,2,Current tax receipts,1970,Current Dollars,Level,6,"134,430",T30200
T30200,W006RC,2,Current tax receipts,1971,Current Dollars,Level,6,"135,261",T30200
T30200,W006RC,2,Current tax receipts,1972,Current Dollars,Level,6,"155,017",T30200
T30200,W006RC,2,Current tax receipts,1973,Current Dollars,Level,6,"168,677",T30200
T30200,W006RC,2,Current tax receipts,1974,Current Dollars,Level,6,"186,521",T30200
T30200,W006RC,2,Current tax receipts,1975,Current Dollars,Level,6,"181,455",T30200
T30200,W006RC,2,Current tax receipts,1976,Current Dollars,Level,6,"212,392",T30200
T30200,W006RC,2,Current tax receipts,1977,Current Dollars,Level,6,"241,641",T30200
T30200,W006RC,2,Current tax receipts,1978,Current Dollars,Level,6,"279,825",T30200
T30200,W006RC,2,Current tax receipts,1979,Current Dollars,Level,6,"316,862",T30200
T30200,W006RC,2,Current tax receipts,1980,Current Dollars,Level,6,"344,494",T30200
T30200,W006RC,2,Current tax receipts,1981,Current Dollars,Level,6,"394,288",T30200
T30200,W006RC,2,Current tax receipts,1982,Current Dollars,Level,6,"371,766",T30200
T30200,W006RC,2,Current tax receipts,1983,Current Dollars,Level,6,"379,484",T30200
T30200,W006RC,2,Current tax receipts,1984,Current Dollars,Level,6,"409,681",T30200
T30200,W006RC,2,Current tax receipts,1985,Current Dollars,Level,6,"442,913",T30200
T30200,W006RC,2,Current tax receipts,1986,Current Dollars,Level,6,"462,034",T30200
T30200,W006RC,2,Current tax receipts,1987,Current Dollars,Level,6,"526,416",T30200
T30200,W006RC,2,Current tax receipts,1988,Current Dollars,Level,6,"549,808",T30200
T30200,W006RC,2,Current tax receipts,1989,Current Dollars,Level,6,"601,144",T30200
T30200,W006RC,2,Current tax receipts,1990,Current Dollars,Level,6,"620,563",T30200
T30200,W006RC,2,Current tax receipts,1991,Current Dollars,Level,6,"617,116",T30200
T30200,W006RC,2,Current tax receipts,1992,Current Dollars,Level,6,"645,424",T30200
T30200,W006RC,2,Current tax receipts,1993,Current Dollars,Level,6,"699,268",T30200
T30200,W006RC,2,Current tax receipts,1994,Current Dollars,Level,6,"763,463",T30200
T30200,W006RC,2,Current tax receipts,1995,Current Dollars,Level,6,"825,697",T30200
T30200,W006RC,2,Current tax receipts,1996,Current Dollars,Level,6,"916,958",T30200
T30200,W006RC,2,Current tax receipts,1997,Current Dollars,Level,6,"1,015,091",T30200
T30200,W006RC,2,Current tax receipts,1998,Current Dollars,Level,6,"1,095,258",T30200
T30200,W006RC,2,Current tax receipts,1999,Current Dollars,Level,6,"1,174,537",T30200
T30200,W006RC,2,Current tax receipts,2000,Current Dollars,Level,6,"1,288,531",T30200
T30200,W006RC,2,Current tax receipts,2001,Current Dollars,Level,6,"1,226,823",T30200
T30200,W006RC,2,Current tax receipts,2002,Current Dollars,Level,6,"1,053,184",T30200
T30200,W006RC,2,Current tax receipts,2003,Current Dollars,Level,6,"1,053,864",T30200
T30200,W006RC,2,Current tax receipts,2004,Current Dollars,Level,6,"1,140,597",T30200
T30200,W006RC,2,Current tax receipts,2005,Current Dollars,Level,6,"1,367,823",T30200
T30200,W006RC,2,Current tax receipts,2006,Current Dollars,Level,6,"1,534,776",T30200
T30200,W006RC,2,Current tax receipts,2007,Current Dollars,Level,6,"1,607,657",T30200
T30200,W006RC,2,Current tax receipts,2008,Current Dollars,Level,6,"1,489,516",T30200
T30200,W006RC,2,Current tax receipts,2009,Current Dollars,Level,6,"1,123,665",T30200
T30200,W006RC,2,Current tax receipts,2010,Current Dollars,Level,6,"1,273,598",T30200
T30200,W006RC,2,Current tax receipts,2011,Current Dollars,Level,6,"1,478,403",T30200
T30200,W006RC,2,Current tax receipts,2012,Current Dollars,Level,6,"1,572,950",T30200
T30200,W006RC,2,Current tax receipts,2013,Current Dollars,Level,6,"1,744,886",T30200
T30200,W006RC,2,Current tax receipts,2014,Current Dollars,Level,6,"1,900,450",T30200
T30200,W006RC,2,Current tax receipts,2015,Current Dollars,Level,6,"2,025,710",T30200
T30200,W006RC,2,Current tax receipts,2016,Current Dollars,Level,6,"2,021,131",T30200
T30200,W006RC,2,Current tax receipts,2017,Current Dollars,Level,6,"1,999,804",T30200
T30200,W006RC,2,Current tax receipts,2018,Current Dollars,Level,6,"2,028,439",T30200
T30200,W006RC,2,Current tax receipts,2019,Current Dollars,Level,6,"2,112,971",T30200
T30200,W006RC,2,Current tax receipts,2020,Current Dollars,Level,6,"2,149,223",T30200
T30200,W006RC,2,Current tax receipts,2021,Current Dollars,Level,6,"2,675,072",T30200
T30200,W006RC,2,Current tax receipts,2022,Current Dollars,Level,6,"3,252,924",T30200
T30200,W006RC,2,Current tax receipts,2023,Current Dollars,Level,6,"2,918,060",T30200
T30200,W006RC,2,Current tax receipts,2024,Current Dollars,Level,6,"3,118,885",T30200
T30200,A074RC,3,Personal current taxes,1929,Current Dollars,Level,6,"1,179","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1930,Current Dollars,Level,6,"1,045","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1931,Current Dollars,Level,6,532,"T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1932,Current Dollars,Level,6,285,"T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1933,Current Dollars,Level,6,390,"T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1934,Current Dollars,Level,6,455,"T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1935,Current Dollars,Level,6,568,"T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1936,Current Dollars,Level,6,732,"T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1937,Current Dollars,Level,6,"1,305","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1938,Current Dollars,Level,6,"1,231","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1939,Current Dollars,Level,6,855,"T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1940,Current Dollars,Level,6,"1,014","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1941,Current Dollars,Level,6,"1,601","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1942,Current Dollars,Level,6,"4,164","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1943,Current Dollars,Level,6,"15,987","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1944,Current Dollars,Level,6,"16,876","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1945,Current Dollars,Level,6,"18,613","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1946,Current Dollars,Level,6,"16,351","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1947,Current Dollars,Level,6,"18,793","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1948,Current Dollars,Level,6,"18,065","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1949,Current Dollars,Level,6,"15,376","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1950,Current Dollars,Level,6,"17,432","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1951,Current Dollars,Level,6,"25,375","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1952,Current Dollars,Level,6,"30,167","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1953,Current Dollars,Level,6,"31,306","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1954,Current Dollars,Level,6,"28,068","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1955,Current Dollars,Level,6,"30,470","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1956,Current Dollars,Level,6,"33,913","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1957,Current Dollars,Level,6,"35,994","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1958,Current Dollars,Level,6,"35,485","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1959,Current Dollars,Level,6,"38,466","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1960,Current Dollars,Level,6,"41,838","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1961,Current Dollars,Level,6,"42,694","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1962,Current Dollars,Level,6,"46,529","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1963,Current Dollars,Level,6,"49,138","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1964,Current Dollars,Level,6,"45,985","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1965,Current Dollars,Level,6,"51,068","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1966,Current Dollars,Level,6,"58,602","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1967,Current Dollars,Level,6,"64,386","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1968,Current Dollars,Level,6,"76,435","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1969,Current Dollars,Level,6,"91,700","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1970,Current Dollars,Level,6,"88,853","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1971,Current Dollars,Level,6,"85,803","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1972,Current Dollars,Level,6,"102,757","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1973,Current Dollars,Level,6,"109,581","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1974,Current Dollars,Level,6,"126,525","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1975,Current Dollars,Level,6,"120,730","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1976,Current Dollars,Level,6,"141,597","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1977,Current Dollars,Level,6,"162,513","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1978,Current Dollars,Level,6,"189,199","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1979,Current Dollars,Level,6,"224,881","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1980,Current Dollars,Level,6,"250,621","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1981,Current Dollars,Level,6,"291,165","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1982,Current Dollars,Level,6,"295,596","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1983,Current Dollars,Level,6,"286,774","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1984,Current Dollars,Level,6,"301,893","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1985,Current Dollars,Level,6,"336,453","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1986,Current Dollars,Level,6,"350,601","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1987,Current Dollars,Level,6,"392,987","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1988,Current Dollars,Level,6,"403,845","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1989,Current Dollars,Level,6,"453,095","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1990,Current Dollars,Level,6,"472,109","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1991,Current Dollars,Level,6,"463,590","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1992,Current Dollars,Level,6,"477,497","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1993,Current Dollars,Level,6,"507,688","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1994,Current Dollars,Level,6,"545,082","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1995,Current Dollars,Level,6,"590,297","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1996,Current Dollars,Level,6,"668,410","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1997,Current Dollars,Level,6,"749,822","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1998,Current Dollars,Level,6,"831,199","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,1999,Current Dollars,Level,6,"897,427","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2000,Current Dollars,Level,6,"999,621","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2001,Current Dollars,Level,6,"996,029","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2002,Current Dollars,Level,6,"832,333","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2003,Current Dollars,Level,6,"778,631","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2004,Current Dollars,Level,6,"803,019","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2005,Current Dollars,Level,6,"937,217","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2006,Current Dollars,Level,6,"1,055,847","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2007,Current Dollars,Level,6,"1,170,901","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2008,Current Dollars,Level,6,"1,176,631","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2009,Current Dollars,Level,6,"866,552","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2010,Current Dollars,Level,6,"943,569","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2011,Current Dollars,Level,6,"1,130,762","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2012,Current Dollars,Level,6,"1,166,385","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2013,Current Dollars,Level,6,"1,302,850","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2014,Current Dollars,Level,6,"1,403,727","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2015,Current Dollars,Level,6,"1,532,578","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2016,Current Dollars,Level,6,"1,547,946","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2017,Current Dollars,Level,6,"1,613,098","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2018,Current Dollars,Level,6,"1,614,291","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2019,Current Dollars,Level,6,"1,701,123","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2020,Current Dollars,Level,6,"1,740,940","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2021,Current Dollars,Level,6,"2,127,623","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2022,Current Dollars,Level,6,"2,605,339","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2023,Current Dollars,Level,6,"2,278,569","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2024,Current Dollars,Level,6,"2,403,242","T30200,T30200.1"
T30200,A074RC,3,Personal current taxes,2025,Current Dollars,Level,6,"2,594,840","T30200,T30200.1"
T30200,W007RC,4,Taxes on production and imports,1929,Current Dollars,Level,6,"1,137","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1930,Current Dollars,Level,6,989,"T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1931,Current Dollars,Level,6,845,"T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1932,Current Dollars,Level,6,881,"T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1933,Current Dollars,Level,6,"1,583","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1934,Current Dollars,Level,6,"2,144","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1935,Current Dollars,Level,6,"2,142","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1936,Current Dollars,Level,6,"2,212","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1937,Current Dollars,Level,6,"2,364","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1938,Current Dollars,Level,6,"2,171","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1939,Current Dollars,Level,6,"2,278","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1940,Current Dollars,Level,6,"2,581","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1941,Current Dollars,Level,6,"3,512","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1942,Current Dollars,Level,6,"3,982","T30200,T30200.2"
T30200,W007RC,4,Taxes on production and imports,1943,Current Dollars,Level,6,"4,832","T30200,T30200.2"
