"LineNumber","LineDescription","TimePeriod","DataValue"
"2","Current tax receipts","1931","6,370"
"2","Current tax receipts","1932","6,189"
"2","Current tax receipts","1933","5,762"
"2","Current tax receipts","1934","6,026"
"2","Current tax receipts","1935","6,478"
"2","Current tax receipts","1936","6,969"
"2","Current tax receipts","1937","7,359"
"2","Current tax receipts","1938","7,522"
"2","Current tax receipts","1939","7,656"
"2","Current tax receipts","1940","8,085"
"2","Current tax receipts","1941","8,528"
"2","Current tax receipts","1942","8,604"
"2","Current tax receipts","1943","8,807"
"2","Current tax receipts","1944","9,011"
"2","Current tax receipts","1945","9,467"
"2","Current tax receipts","1946","10,462"
"2","Current tax receipts","1947","12,043"
"2","Current tax receipts","1948","13,709"
"2","Current tax receipts","1949","14,996"
"2","Current tax receipts","1950","16,466"
"2","Current tax receipts","1951","18,118"
"2","Current tax receipts","1952","19,664"
"2","Current tax receipts","1953","21,139"
"2","Current tax receipts","1954","22,247"
"2","Current tax receipts","1955","24,396"
"2","Current tax receipts","1956","26,993"
"2","Current tax receipts","1957","29,027"
"2","Current tax receipts","1958","30,589"
"2","Current tax receipts","1959","33,826"
"2","Current tax receipts","1960","36,954"
"2","Current tax receipts","1961","39,653"
"2","Current tax receipts","1962","42,779"
"2","Current tax receipts","1963","45,767"
"2","Current tax receipts","1964","49,773"
"2","Current tax receipts","1965","53,855"
"2","Current tax receipts","1966","58,768"
"2","Current tax receipts","1967","63,973"
"2","Current tax receipts","1968","73,397"
"2","Current tax receipts","1969","82,460"
"2","Current tax receipts","1970","91,289"
"2","Current tax receipts","1971","101,687"
"2","Current tax receipts","1972","115,582"
"2","Current tax receipts","1973","126,275"
"2","Current tax receipts","1974","136,040"
"2","Current tax receipts","1975","147,439"
"2","Current tax receipts","1976","165,724"
"2","Current tax receipts","1977","183,736"
"2","Current tax receipts","1978","198,176"
"2","Current tax receipts","1979","212,017"
"2","Current tax receipts","1980","230,024"
"2","Current tax receipts","1981","255,772"
"2","Current tax receipts","1982","273,158"
"2","Current tax receipts","1983","300,899"
"2","Current tax receipts","1984","337,295"
"2","Current tax receipts","1985","363,688"
"2","Current tax receipts","1986","389,541"
"2","Current tax receipts","1987","422,106"
"2","Current tax receipts","1988","452,763"
"2","Current tax receipts","1989","488,004"
"2","Current tax receipts","1990","519,123"
"2","Current tax receipts","1991","544,278"
"2","Current tax receipts","1992","579,766"
"2","Current tax receipts","1993","604,740"
"2","Current tax receipts","1994","644,222"
"2","Current tax receipts","1995","672,115"
"2","Current tax receipts","1996","709,596"
"2","Current tax receipts","1997","749,921"
"2","Current tax receipts","1998","794,930"
"2","Current tax receipts","1999","840,435"
"2","Current tax receipts","2000","893,244"
"2","Current tax receipts","2001","914,278"
"2","Current tax receipts","2002","923,915"
"2","Current tax receipts","2003","974,313"
"2","Current tax receipts","2004","1,060,268"
"2","Current tax receipts","2005","1,173,209"
"2","Current tax receipts","2006","1,258,150"
"2","Current tax receipts","2007","1,321,672"
"2","Current tax receipts","2008","1,334,056"
"2","Current tax receipts","2009","1,265,769"
"2","Current tax receipts","2010","1,306,439"
"2","Current tax receipts","2011","1,366,415"
"2","Current tax receipts","2012","1,414,745"
"2","Current tax receipts","2013","1,488,692"
"2","Current tax receipts","2014","1,539,327"
"2","Current tax receipts","2015","1,595,961"
"2","Current tax receipts","2016","1,635,844"
"2","Current tax receipts","2017","1,722,701"
"2","Current tax receipts","2018","1,813,630"
"2","Current tax receipts","2019","1,929,505"
"2","Current tax receipts","2020","1,946,150"
"2","Current tax receipts","2021","2,209,488"
"2","Current tax receipts","2022","2,445,047"
"2","Current tax receipts","2023","2,412,536"
"2","Current tax receipts","2024","2,526,581"
"2","Current tax receipts","2025","2,661,452"
"3","Personal current taxes","1929","550"
"3","Personal current taxes","1930","526"
"3","Personal current taxes","1931","471"
"3","Personal current taxes","1932","443"
"3","Personal current taxes","1933","422"
"3","Personal current taxes","1934","445"
"3","Personal current taxes","1935","499"
"3","Personal current taxes","1936","563"
"3","Personal current taxes","1937","617"
"3","Personal current taxes","1938","627"
"3","Personal current taxes","1939","632"
"3","Personal current taxes","1940","672"
"3","Personal current taxes","1941","709"
"3","Personal current taxes","1942","724"
"3","Personal current taxes","1943","750"
"3","Personal current taxes","1944","787"
"3","Personal current taxes","1945","829"
"3","Personal current taxes","1946","859"
"3","Personal current taxes","1947","997"
"3","Personal current taxes","1948","1,140"
"3","Personal current taxes","1949","1,357"
"3","Personal current taxes","1950","1,480"
"3","Personal current taxes","1951","1,680"
"3","Personal current taxes","1952","1,838"
"3","Personal current taxes","1953","1,936"
"3","Personal current taxes","1954","2,092"
"3","Personal current taxes","1955","2,389"
"3","Personal current taxes","1956","2,678"
"3","Personal current taxes","1957","2,892"
"3","Personal current taxes","1958","3,063"
"3","Personal current taxes","1959","3,823"
"3","Personal current taxes","1960","4,230"
"3","Personal current taxes","1961","4,556"
"3","Personal current taxes","1962","5,026"
"3","Personal current taxes","1963","5,414"
"3","Personal current taxes","1964","6,084"
"3","Personal current taxes","1965","6,596"
"3","Personal current taxes","1966","7,776"
"3","Personal current taxes","1967","8,575"
"3","Personal current taxes","1968","10,552"
"3","Personal current taxes","1969","12,806"
"3","Personal current taxes","1970","14,217"
"3","Personal current taxes","1971","15,902"
"3","Personal current taxes","1972","20,883"
"3","Personal current taxes","1973","22,826"
"3","Personal current taxes","1974","24,523"
"3","Personal current taxes","1975","26,877"
"3","Personal current taxes","1976","31,074"
"3","Personal current taxes","1977","35,366"
"3","Personal current taxes","1978","40,450"
"3","Personal current taxes","1979","44,032"
"3","Personal current taxes","1980","48,891"
"3","Personal current taxes","1981","54,615"
"3","Personal current taxes","1982","59,147"
"3","Personal current taxes","1983","66,105"
"3","Personal current taxes","1984","76,023"
"3","Personal current taxes","1985","81,360"
"3","Personal current taxes","1986","87,205"
"3","Personal current taxes","1987","96,600"
"3","Personal current taxes","1988","102,094"
"3","Personal current taxes","1989","114,640"
"3","Personal current taxes","1990","122,559"
"3","Personal current taxes","1991","125,311"
"3","Personal current taxes","1992","135,305"
"3","Personal current taxes","1993","141,066"
"3","Personal current taxes","1994","147,991"
"3","Personal current taxes","1995","158,109"
"3","Personal current taxes","1996","168,674"
"3","Personal current taxes","1997","181,999"
"3","Personal current taxes","1998","201,222"
"3","Personal current taxes","1999","214,487"
"3","Personal current taxes","2000","236,709"
"3","Personal current taxes","2001","243,018"
"3","Personal current taxes","2002","219,845"
"3","Personal current taxes","2003","224,907"
"3","Personal current taxes","2004","245,726"
"3","Personal current taxes","2005","275,239"
"3","Personal current taxes","2006","301,116"
"3","Personal current taxes","2007","321,588"
"3","Personal current taxes","2008","330,870"
"3","Personal current taxes","2009","285,826"
"3","Personal current taxes","2010","294,051"
"3","Personal current taxes","2011","322,929"
"3","Personal current taxes","2012","343,129"
"3","Personal current taxes","2013","374,685"
"3","Personal current taxes","2014","381,953"
"3","Personal current taxes","2015","408,309"
"3","Personal current taxes","2016","410,806"
"3","Personal current taxes","2017","435,730"
"3","Personal current taxes","2018","459,862"
"3","Personal current taxes","2019","497,539"
"3","Personal current taxes","2020","507,282"
"3","Personal current taxes","2021","570,383"
"3","Personal current taxes","2022","637,946"
"3","Personal current taxes","2023","557,174"
"3","Personal current taxes","2024","585,002"
"3","Personal current taxes","2025","635,269"
"4","Income taxes","1929","139"
"4","Income taxes","1930","110"
"4","Income taxes","1931","74"
"4","Income taxes","1932","64"
"4","Income taxes","1933","67"
"4","Income taxes","1934","87"
"4","Income taxes","1935","121"
"4","Income taxes","1936","167"
"4","Income taxes","1937","204"
"4","Income taxes","1938","208"
"4","Income taxes","1939","201"
"4","Income taxes","1940","232"
"4","Income taxes","1941","258"
"4","Income taxes","1942","291"
"4","Income taxes","1943","330"
"4","Income taxes","1944","366"
"4","Income taxes","1945","402"
"4","Income taxes","1946","409"
"4","Income taxes","1947","488"
"4","Income taxes","1948","570"
"4","Income taxes","1949","718"
"4","Income taxes","1950","776"
"4","Income taxes","1951","905"
"4","Income taxes","1952","1,002"
"4","Income taxes","1953","1,042"
"4","Income taxes","1954","1,135"
"4","Income taxes","1955","1,345"
"4","Income taxes","1956","1,574"
"4","Income taxes","1957","1,723"
"4","Income taxes","1958","1,829"
"4","Income taxes","1959","2,229"
"4","Income taxes","1960","2,536"
"4","Income taxes","1961","2,800"
"4","Income taxes","1962","3,180"
"4","Income taxes","1963","3,432"
"4","Income taxes","1964","4,018"
"4","Income taxes","1965","4,417"
"4","Income taxes","1966","5,422"
"4","Income taxes","1967","6,112"
"4","Income taxes","1968","7,841"
"4","Income taxes","1969","9,769"
"4","Income taxes","1970","10,903"
"4","Income taxes","1971","12,440"
"4","Income taxes","1972","17,197"
"4","Income taxes","1973","18,864"
"4","Income taxes","1974","20,351"
"4","Income taxes","1975","22,453"
"4","Income taxes","1976","26,259"
"4","Income taxes","1977","30,385"
"4","Income taxes","1978","34,981"
"4","Income taxes","1979","38,214"
"4","Income taxes","1980","42,594"
"4","Income taxes","1981","47,912"
"4","Income taxes","1982","51,887"
"4","Income taxes","1983","58,285"
"4","Income taxes","1984","67,471"
"4","Income taxes","1985","72,122"
"4","Income taxes","1986","77,449"
"4","Income taxes","1987","85,959"
"4","Income taxes","1988","90,599"
"4","Income taxes","1989","102,270"
"4","Income taxes","1990","109,594"
"4","Income taxes","1991","111,720"
"4","Income taxes","1992","120,377"
"4","Income taxes","1993","126,225"
"4","Income taxes","1994","132,241"
"4","Income taxes","1995","141,737"
"4","Income taxes","1996","152,326"
"4","Income taxes","1997","164,667"
"4","Income taxes","1998","183,020"
"4","Income taxes","1999","195,532"
"4","Income taxes","2000","217,354"
"4","Income taxes","2001","223,336"
"4","Income taxes","2002","199,284"
"4","Income taxes","2003","202,774"
"4","Income taxes","2004","221,386"
"4","Income taxes","2005","249,057"
"4","Income taxes","2006","274,198"
"4","Income taxes","2007","294,294"
"4","Income taxes","2008","304,069"
"4","Income taxes","2009","258,924"
"4","Income taxes","2010","265,787"
"4","Income taxes","2011","294,089"
"4","Income taxes","2012","313,080"
"4","Income taxes","2013","343,992"
"4","Income taxes","2014","350,254"
"4","Income taxes","2015","375,321"
"4","Income taxes","2016","376,743"
"4","Income taxes","2017","400,731"
"4","Income taxes","2018","422,460"
"4","Income taxes","2019","459,371"
"4","Income taxes","2020","467,638"
"4","Income taxes","2021","524,984"
"4","Income taxes","2022","594,219"
"4","Income taxes","2023","512,419"
"4","Income taxes","2024","536,167"
"4","Income taxes","2025","585,288"
"5","Other","1929","411"
"5","Other","1930","416"
"5","Other","1931","397"
"5","Other","1932","379"
"5","Other","1933","355"
"5","Other","1934","358"
"5","Other","1935","378"
"5","Other","1936","396"
"5","Other","1937","413"
"5","Other","1938","419"
"5","Other","1939","431"
"5","Other","1940","440"
"5","Other","1941","451"
"5","Other","1942","433"
"5","Other","1943","420"
"5","Other","1944","421"
"5","Other","1945","427"
"5","Other","1946","450"
"5","Other","1947","509"
"5","Other","1948","570"
"5","Other","1949","639"
"5","Other","1950","704"
"5","Other","1951","775"
"5","Other","1952","836"
"5","Other","1953","894"
"5","Other","1954","957"
"5","Other","1955","1,044"
"5","Other","1956","1,104"
"5","Other","1957","1,169"
"5","Other","1958","1,234"
"5","Other","1959","1,594"
"5","Other","1960","1,694"
"5","Other","1961","1,756"
"5","Other","1962","1,846"
"5","Other","1963","1,982"
"5","Other","1964","2,066"
"5","Other","1965","2,179"
"5","Other","1966","2,354"
"5","Other","1967","2,463"
"5","Other","1968","2,711"
"5","Other","1969","3,037"
"5","Other","1970","3,314"
"5","Other","1971","3,462"
"5","Other","1972","3,686"
"5","Other","1973","3,962"
"5","Other","1974","4,172"
"5","Other","1975","4,424"
"5","Other","1976","4,815"
"5","Other","1977","4,981"
"5","Other","1978","5,469"
"5","Other","1979","5,818"
"5","Other","1980","6,297"
"5","Other","1981","6,703"
"5","Other","1982","7,260"
"5","Other","1983","7,820"
"5","Other","1984","8,552"
"5","Other","1985","9,238"
"5","Other","1986","9,756"
"5","Other","1987","10,641"
"5","Other","1988","11,495"
"5","Other","1989","12,370"
"5","Other","1990","12,965"
"5","Other","1991","13,591"
"5","Other","1992","14,928"
"5","Other","1993","14,841"
"5","Other","1994","15,750"
"5","Other","1995","16,372"
"5","Other","1996","16,348"
"5","Other","1997","17,332"
"5","Other","1998","18,202"
"5","Other","1999","18,955"
"5","Other","2000","19,355"
"5","Other","2001","19,682"
"5","Other","2002","20,561"
"5","Other","2003","22,133"
"5","Other","2004","24,340"
"5","Other","2005","26,182"
"5","Other","2006","26,918"
"5","Other","2007","27,294"
"5","Other","2008","26,801"
"5","Other","2009","26,902"
"5","Other","2010","28,264"
"5","Other","2011","28,840"
"5","Other","2012","30,049"
"5","Other","2013","30,692"
"5","Other","2014","31,700"
"5","Other","2015","32,988"
"5","Other","2016","34,062"
"5","Other","2017","34,999"
"5","Other","2018","37,402"
"5","Other","2019","38,169"
"5","Other","2020","39,645"
"5","Other","2021","45,399"
"5","Other","2022","43,727"
"5","Other","2023","44,756"
"5","Other","2024","48,835"
"5","Other","2025","49,981"
"6","Taxes on production and imports","1929","5,687"
"6","Taxes on production and imports","1930","5,982"
"6","Taxes on production and imports","1931","5,824"
"6","Taxes on production and imports","1932","5,689"
"6","Taxes on production and imports","1933","5,281"
"6","Taxes on production and imports","1934","5,481"
"6","Taxes on production and imports","1935","5,848"
"6","Taxes on production and imports","1936","6,249"
"6","Taxes on production and imports","1937","6,577"
"6","Taxes on production and imports","1938","6,761"
"6","Taxes on production and imports","1939","6,868"
"6","Taxes on production and imports","1940","7,214"
"6","Taxes on production and imports","1941","7,542"
"6","Taxes on production and imports","1942","7,530"
"6","Taxes on production and imports","1943","7,599"
"6","Taxes on production and imports","1944","7,759"
"6","Taxes on production and imports","1945","8,183"
"6","Taxes on production and imports","1946","9,141"
"6","Taxes on production and imports","1947","10,442"
"6","Taxes on production and imports","1948","11,898"
"6","Taxes on production and imports","1949","13,034"
"6","Taxes on production and imports","1950","14,216"
"6","Taxes on production and imports","1951","15,555"
"6","Taxes on production and imports","1952","17,000"
"6","Taxes on production and imports","1953","18,394"
"6","Taxes on production and imports","1954","19,382"
"6","Taxes on production and imports","1955","21,039"
"6","Taxes on production and imports","1956","23,271"
"6","Taxes on production and imports","1957","25,116"
"6","Taxes on production and imports","1958","26,522"
"6","Taxes on production and imports","1959","28,841"
"6","Taxes on production and imports","1960","31,475"
"6","Taxes on production and imports","1961","33,807"
"6","Taxes on production and imports","1962","36,251"
"6","Taxes on production and imports","1963","38,700"
"6","Taxes on production and imports","1964","41,845"
"6","Taxes on production and imports","1965","45,282"
"6","Taxes on production and imports","1966","48,762"
"6","Taxes on production and imports","1967","52,773"
"6","Taxes on production and imports","1968","59,535"
"6","Taxes on production and imports","1969","66,044"
"6","Taxes on production and imports","1970","73,332"
"6","Taxes on production and imports","1971","81,501"
"6","Taxes on production and imports","1972","89,447"
"6","Taxes on production and imports","1973","97,421"
"6","Taxes on production and imports","1974","104,838"
"6","Taxes on production and imports","1975","113,215"
"6","Taxes on production and imports","1976","125,014"
"6","Taxes on production and imports","1977","136,941"
"6","Taxes on production and imports","1978","145,620"
"6","Taxes on production and imports","1979","154,417"
"6","Taxes on production and imports","1980","166,667"
"6","Taxes on production and imports","1981","185,715"
"6","Taxes on production and imports","1982","199,977"
"6","Taxes on production and imports","1983","218,898"
"6","Taxes on production and imports","1984","242,473"
"6","Taxes on production and imports","1985","262,081"
"6","Taxes on production and imports","1986","279,675"
"6","Taxes on production and imports","1987","301,605"
"6","Taxes on production and imports","1988","324,637"
"6","Taxes on production and imports","1989","349,125"
"6","Taxes on production and imports","1990","374,078"
"6","Taxes on production and imports","1991","395,326"
"6","Taxes on production and imports","1992","420,081"
"6","Taxes on production and imports","1993","436,768"
"6","Taxes on production and imports","1994","466,261"
"6","Taxes on production and imports","1995","482,350"
"6","Taxes on production and imports","1996","507,899"
"6","Taxes on production and imports","1997","533,777"
"6","Taxes on production and imports","1998","558,774"
"6","Taxes on production and imports","1999","590,152"
"6","Taxes on production and imports","2000","621,304"
"6","Taxes on production and imports","2001","642,407"
"6","Taxes on production and imports","2002","673,206"
"6","Taxes on production and imports","2003","715,409"
"6","Taxes on production and imports","2004","772,834"
"6","Taxes on production and imports","2005","843,026"
"6","Taxes on production and imports","2006","897,792"
"6","Taxes on production and imports","2007","942,204"
"6","Taxes on production and imports","2008","955,752"
"6","Taxes on production and imports","2009","935,434"
"6","Taxes on production and imports","2010","966,294"
"6","Taxes on production and imports","2011","995,101"
"6","Taxes on production and imports","2012","1,020,950"
"6","Taxes on production and imports","2013","1,060,346"
"6","Taxes on production and imports","2014","1,101,025"
"6","Taxes on production and imports","2015","1,131,589"
"6","Taxes on production and imports","2016","1,171,856"
"6","Taxes on production and imports","2017","1,232,537"
"6","Taxes on production and imports","2018","1,293,639"
"6","Taxes on production and imports","2019","1,358,716"
"6","Taxes on production and imports","2020","1,365,916"
"6","Taxes on production and imports","2021","1,519,522"
"6","Taxes on production and imports","2022","1,632,731"
"6","Taxes on production and imports","2023","1,684,019"
"6","Taxes on production and imports","2024","1,769,554"
"6","Taxes on production and imports","2025","1,846,107"
"7","Sales taxes","1931","7"
"7","Sales taxes","1932","10"
"7","Sales taxes","1933","61"
"7","Sales taxes","1934","228"
"7","Sales taxes","1935","300"
"7","Sales taxes","1936","398"
"7","Sales taxes","1937","440"
"7","Sales taxes","1938","449"
"7","Sales taxes","1939","465"
"7","Sales taxes","1940","533"
"7","Sales taxes","1941","621"
"7","Sales taxes","1942","642"
"7","Sales taxes","1943","700"
"7","Sales taxes","1944","751"
"7","Sales taxes","1945","806"
"7","Sales taxes","1946","1,051"
"7","Sales taxes","1947","1,330"
"7","Sales taxes","1948","1,584"
"7","Sales taxes","1949","1,609"
"7","Sales taxes","1950","1,828"
"7","Sales taxes","1951","2,118"
"7","Sales taxes","1952","2,347"
"7","Sales taxes","1953","2,509"
"7","Sales taxes","1954","2,557"
"7","Sales taxes","1955","2,838"
"7","Sales taxes","1956","3,208"
"7","Sales taxes","1957","3,512"
"7","Sales taxes","1958","3,512"
"7","Sales taxes","1959","4,806"
"7","Sales taxes","1960","5,316"
"7","Sales taxes","1961","5,769"
"7","Sales taxes","1962","6,352"
"7","Sales taxes","1963","6,853"
"7","Sales taxes","1964","7,659"
"7","Sales taxes","1965","8,637"
"7","Sales taxes","1966","9,843"
"7","Sales taxes","1967","10,717"
"7","Sales taxes","1968","13,117"
"7","Sales taxes","1969","15,113"
"7","Sales taxes","1970","16,960"
"7","Sales taxes","1971","19,101"
"7","Sales taxes","1972","21,834"
"7","Sales taxes","1973","24,540"
"7","Sales taxes","1974","27,973"
"7","Sales taxes","1975","30,311"
"7","Sales taxes","1976","34,447"
"7","Sales taxes","1977","38,977"
"7","Sales taxes","1978","44,206"
"7","Sales taxes","1979","49,492"
"7","Sales taxes","1980","53,616"
"7","Sales taxes","1981","58,784"
"7","Sales taxes","1982","62,010"
"7","Sales taxes","1983","70,368"
"7","Sales taxes","1984","80,570"
"7","Sales taxes","1985","87,850"
"7","Sales taxes","1986","93,688"
"7","Sales taxes","1987","100,920"
"7","Sales taxes","1988","109,977"
"7","Sales taxes","1989","117,357"
"7","Sales taxes","1990","125,575"
"7","Sales taxes","1991","128,036"
"7","Sales taxes","1992","136,032"
"7","Sales taxes","1993","143,714"
"7","Sales taxes","1994","155,376"
"7","Sales taxes","1995","164,448"
"7","Sales taxes","1996","174,406"
"7","Sales taxes","1997","184,222"
"7","Sales taxes","1998","194,935"
"7","Sales taxes","1999","208,581"
"7","Sales taxes","2000","221,358"
"7","Sales taxes","2001","223,109"
"7","Sales taxes","2002","222,523"
"7","Sales taxes","2003","233,267"
"7","Sales taxes","2004","251,998"
"7","Sales taxes","2005","272,759"
"7","Sales taxes","2006","293,928"
"7","Sales taxes","2007","301,403"
"7","Sales taxes","2008","301,130"
"7","Sales taxes","2009","279,578"
"7","Sales taxes","2010","295,123"
"7","Sales taxes","2011","311,294"
"7","Sales taxes","2012","324,367"
"7","Sales taxes","2013","343,361"
"7","Sales taxes","2014","361,413"
"7","Sales taxes","2015","373,249"
"7","Sales taxes","2016","384,186"
"7","Sales taxes","2017","405,139"
"7","Sales taxes","2018","426,444"
"7","Sales taxes","2019","448,300"
"7","Sales taxes","2020","444,755"
"7","Sales taxes","2021","522,349"
"7","Sales taxes","2022","580,990"
"7","Sales taxes","2023","589,523"
"7","Sales taxes","2024","602,430"
"7","Sales taxes","2025","623,020"
"8","Excise taxes","1929","414"
"8","Excise taxes","1930","500"
"8","Excise taxes","1931","538"
"8","Excise taxes","1932","542"
"8","Excise taxes","1933","580"
"8","Excise taxes","1934","676"
"8","Excise taxes","1935","796"
"8","Excise taxes","1936","908"
"8","Excise taxes","1937","977"
"8","Excise taxes","1938","1,014"
"8","Excise taxes","1939","1,077"
"8","Excise taxes","1940","1,172"
"8","Excise taxes","1941","1,321"
"8","Excise taxes","1942","1,258"
"8","Excise taxes","1943","1,131"
"8","Excise taxes","1944","1,115"
"8","Excise taxes","1945","1,304"
"8","Excise taxes","1946","1,665"
"8","Excise taxes","1947","1,872"
"8","Excise taxes","1948","2,131"
"8","Excise taxes","1949","2,273"
"8","Excise taxes","1950","2,489"
"8","Excise taxes","1951","2,697"
"8","Excise taxes","1952","2,873"
"8","Excise taxes","1953","3,037"
"8","Excise taxes","1954","3,209"
"8","Excise taxes","1955","3,486"
"8","Excise taxes","1956","3,892"
"8","Excise taxes","1957","4,047"
"8","Excise taxes","1958","5,388"
"8","Excise taxes","1959","6,326"
"8","Excise taxes","1960","6,840"
"8","Excise taxes","1961","7,251"
"8","Excise taxes","1962","7,661"
"8","Excise taxes","1963","8,122"
"8","Excise taxes","1964","8,795"
"8","Excise taxes","1965","9,548"
"8","Excise taxes","1966","10,110"
"8","Excise taxes","1967","10,653"
"8","Excise taxes","1968","11,940"
"8","Excise taxes","1969","13,449"
"8","Excise taxes","1970","14,685"
"8","Excise taxes","1971","16,263"
"8","Excise taxes","1972","17,967"
"8","Excise taxes","1973","19,540"
"8","Excise taxes","1974","20,187"
"8","Excise taxes","1975","21,392"
"8","Excise taxes","1976","23,313"
"8","Excise taxes","1977","25,041"
"8","Excise taxes","1978","26,794"
"8","Excise taxes","1979","27,789"
"8","Excise taxes","1980","29,242"
"8","Excise taxes","1981","31,963"
"8","Excise taxes","1982","34,189"
"8","Excise taxes","1983","37,282"
"8","Excise taxes","1984","40,430"
"8","Excise taxes","1985","43,274"
"8","Excise taxes","1986","46,162"
"8","Excise taxes","1987","49,406"
"8","Excise taxes","1988","52,442"
"8","Excise taxes","1989","54,993"
"8","Excise taxes","1990","58,746"
"8","Excise taxes","1991","62,653"
"8","Excise taxes","1992","68,302"
"8","Excise taxes","1993","72,710"
"8","Excise taxes","1994","76,077"
"8","Excise taxes","1995","78,316"
"8","Excise taxes","1996","81,816"
"8","Excise taxes","1997","84,463"
"8","Excise taxes","1998","88,960"
"8","Excise taxes","1999","93,013"
"8","Excise taxes","2000","95,484"
"8","Excise taxes","2001","98,726"
"8","Excise taxes","2002","105,196"
"8","Excise taxes","2003","112,221"
"8","Excise taxes","2004","117,349"
"8","Excise taxes","2005","127,354"
"8","Excise taxes","2006","136,608"
"8","Excise taxes","2007","144,263"
"8","Excise taxes","2008","144,293"
"8","Excise taxes","2009","143,999"
"8","Excise taxes","2010","154,807"
"8","Excise taxes","2011","160,715"
"8","Excise taxes","2012","165,606"
"8","Excise taxes","2013","170,528"
"8","Excise taxes","2014","173,773"
"8","Excise taxes","2015","179,850"
"8","Excise taxes","2016","185,160"
"8","Excise taxes","2017","194,549"
"8","Excise taxes","2018","205,638"
"8","Excise taxes","2019","213,116"
"8","Excise taxes","2020","204,726"
"8","Excise taxes","2021","225,897"
"8","Excise taxes","2022","239,111"
"8","Excise taxes","2023","257,933"
"8","Excise taxes","2024","271,298"
"8","Excise taxes","2025","287,943"
"9","Property taxes","1929","4,543"
"9","Property taxes","1930","4,727"
"9","Property taxes","1931","4,539"
"9","Property taxes","1932","4,424"
"9","Property taxes","1933","3,962"
"9","Property taxes","1934","3,907"
"9","Property taxes","1935","4,023"
"9","Property taxes","1936","4,058"
"9","Property taxes","1937","4,162"
