"LineNumber","LineDescription","TimePeriod","DataValue"
"2","Personal consumption expenditures","2013","11,388,233"
"2","Personal consumption expenditures","2014","11,874,450"
"2","Personal consumption expenditures","2015","12,297,438"
"2","Personal consumption expenditures","2016","12,726,849"
"2","Personal consumption expenditures","2017","13,290,626"
"2","Personal consumption expenditures","2018","13,934,442"
"2","Personal consumption expenditures","2019","14,437,543"
"2","Personal consumption expenditures","2020","14,231,353"
"2","Personal consumption expenditures","2021","16,119,682"
"2","Personal consumption expenditures","2022","17,690,013"
"2","Personal consumption expenditures","2023","18,833,150"
"2","Personal consumption expenditures","2024","19,896,009"
"2","Personal consumption expenditures","2025","20,954,857"
"3","Goods","1929","43,770"
"3","Goods","1930","38,164"
"3","Goods","1931","31,709"
"3","Goods","1932","24,127"
"3","Goods","1933","23,756"
"3","Goods","1934","28,483"
"3","Goods","1935","31,628"
"3","Goods","1936","35,969"
"3","Goods","1937","38,373"
"3","Goods","1938","36,006"
"3","Goods","1939","37,921"
"3","Goods","1940","40,632"
"3","Goods","1941","47,448"
"3","Goods","1942","51,026"
"3","Goods","1943","56,332"
"3","Goods","1944","60,531"
"3","Goods","1945","67,624"
"3","Goods","1946","86,245"
"3","Goods","1947","99,429"
"3","Goods","1948","107,420"
"3","Goods","1949","108,081"
"3","Goods","1950","116,830"
"3","Goods","1951","124,748"
"3","Goods","1952","128,785"
"3","Goods","1953","134,835"
"3","Goods","1954","135,766"
"3","Goods","1955","147,398"
"3","Goods","1956","152,154"
"3","Goods","1957","159,602"
"3","Goods","1958","161,568"
"3","Goods","1959","172,607"
"3","Goods","1960","177,015"
"3","Goods","1961","178,808"
"3","Goods","1962","188,969"
"3","Goods","1963","198,154"
"3","Goods","1964","212,252"
"3","Goods","1965","229,675"
"3","Goods","1966","249,619"
"3","Goods","1967","258,991"
"3","Goods","1968","284,617"
"3","Goods","1969","304,678"
"3","Goods","1970","318,794"
"3","Goods","1971","342,116"
"3","Goods","1972","373,815"
"3","Goods","1973","416,635"
"3","Goods","1974","451,538"
"3","Goods","1975","491,334"
"3","Goods","1976","546,305"
"3","Goods","1977","600,384"
"3","Goods","1978","663,567"
"3","Goods","1979","737,938"
"3","Goods","1980","799,794"
"3","Goods","1981","869,368"
"3","Goods","1982","899,290"
"3","Goods","1983","973,783"
"3","Goods","1984","1,063,700"
"3","Goods","1985","1,137,609"
"3","Goods","1986","1,195,627"
"3","Goods","1987","1,256,297"
"3","Goods","1988","1,337,309"
"3","Goods","1989","1,423,805"
"3","Goods","1990","1,491,301"
"3","Goods","1991","1,497,434"
"3","Goods","1992","1,563,268"
"3","Goods","1993","1,642,347"
"3","Goods","1994","1,746,554"
"3","Goods","1995","1,815,533"
"3","Goods","1996","1,917,671"
"3","Goods","1997","2,006,506"
"3","Goods","1998","2,108,439"
"3","Goods","1999","2,287,062"
"3","Goods","2000","2,453,172"
"3","Goods","2001","2,525,593"
"3","Goods","2002","2,598,805"
"3","Goods","2003","2,722,597"
"3","Goods","2004","2,902,021"
"3","Goods","2005","3,082,923"
"3","Goods","2006","3,239,655"
"3","Goods","2007","3,367,031"
"3","Goods","2008","3,363,221"
"3","Goods","2009","3,180,022"
"3","Goods","2010","3,317,825"
"3","Goods","2011","3,518,121"
"3","Goods","2012","3,637,739"
"3","Goods","2013","3,742,183"
"3","Goods","2014","3,886,577"
"3","Goods","2015","3,955,130"
"3","Goods","2016","4,033,036"
"3","Goods","2017","4,212,214"
"3","Goods","2018","4,414,208"
"3","Goods","2019","4,532,817"
"3","Goods","2020","4,708,625"
"3","Goods","2021","5,499,445"
"3","Goods","2022","5,938,667"
"3","Goods","2023","6,115,666"
"3","Goods","2024","6,261,530"
"3","Goods","2025","6,508,041"
"4","Durable goods","1929","9,829"
"4","Durable goods","1930","7,661"
"4","Durable goods","1931","5,911"
"4","Durable goods","1932","3,959"
"4","Durable goods","1933","3,762"
"4","Durable goods","1934","4,564"
"4","Durable goods","1935","5,493"
"4","Durable goods","1936","6,749"
"4","Durable goods","1937","7,393"
"4","Durable goods","1938","6,123"
"4","Durable goods","1939","7,168"
"4","Durable goods","1940","8,287"
"4","Durable goods","1941","10,268"
"4","Durable goods","1942","7,630"
"4","Durable goods","1943","7,471"
"4","Durable goods","1944","7,743"
"4","Durable goods","1945","9,098"
"4","Durable goods","1946","17,114"
"4","Durable goods","1947","21,833"
"4","Durable goods","1948","24,453"
"4","Durable goods","1949","26,623"
"4","Durable goods","1950","32,445"
"4","Durable goods","1951","31,739"
"4","Durable goods","1952","31,243"
"4","Durable goods","1953","34,616"
"4","Durable goods","1954","33,713"
"4","Durable goods","1955","40,745"
"4","Durable goods","1956","40,169"
"4","Durable goods","1957","42,027"
"4","Durable goods","1958","39,530"
"4","Durable goods","1959","44,888"
"4","Durable goods","1960","45,625"
"4","Durable goods","1961","44,206"
"4","Durable goods","1962","49,465"
"4","Durable goods","1963","54,228"
"4","Durable goods","1964","59,556"
"4","Durable goods","1965","66,390"
"4","Durable goods","1966","71,745"
"4","Durable goods","1967","73,981"
"4","Durable goods","1968","84,828"
"4","Durable goods","1969","90,483"
"4","Durable goods","1970","89,988"
"4","Durable goods","1971","102,446"
"4","Durable goods","1972","116,444"
"4","Durable goods","1973","130,527"
"4","Durable goods","1974","130,177"
"4","Durable goods","1975","142,165"
"4","Durable goods","1976","168,624"
"4","Durable goods","1977","191,963"
"4","Durable goods","1978","213,348"
"4","Durable goods","1979","226,340"
"4","Durable goods","1980","226,391"
"4","Durable goods","1981","243,938"
"4","Durable goods","1982","253,032"
"4","Durable goods","1983","295,031"
"4","Durable goods","1984","342,156"
"4","Durable goods","1985","380,365"
"4","Durable goods","1986","421,439"
"4","Durable goods","1987","442,022"
"4","Durable goods","1988","475,053"
"4","Durable goods","1989","494,330"
"4","Durable goods","1990","497,079"
"4","Durable goods","1991","477,183"
"4","Durable goods","1992","508,081"
"4","Durable goods","1993","551,532"
"4","Durable goods","1994","607,171"
"4","Durable goods","1995","635,738"
"4","Durable goods","1996","676,295"
"4","Durable goods","1997","715,530"
"4","Durable goods","1998","779,293"
"4","Durable goods","1999","855,568"
"4","Durable goods","2000","912,572"
"4","Durable goods","2001","941,515"
"4","Durable goods","2002","985,368"
"4","Durable goods","2003","1,017,801"
"4","Durable goods","2004","1,080,574"
"4","Durable goods","2005","1,128,610"
"4","Durable goods","2006","1,158,333"
"4","Durable goods","2007","1,188,043"
"4","Durable goods","2008","1,098,761"
"4","Durable goods","2009","1,012,121"
"4","Durable goods","2010","1,048,962"
"4","Durable goods","2011","1,093,499"
"4","Durable goods","2012","1,144,221"
"4","Durable goods","2013","1,191,786"
"4","Durable goods","2014","1,247,260"
"4","Durable goods","2015","1,315,794"
"4","Durable goods","2016","1,356,495"
"4","Durable goods","2017","1,415,911"
"4","Durable goods","2018","1,488,831"
"4","Durable goods","2019","1,523,644"
"4","Durable goods","2020","1,621,700"
"4","Durable goods","2021","1,991,864"
"4","Durable goods","2022","2,077,929"
"4","Durable goods","2023","2,141,043"
"4","Durable goods","2024","2,178,085"
"4","Durable goods","2025","2,265,413"
"5","Nondurable goods","1929","33,941"
"5","Nondurable goods","1930","30,503"
"5","Nondurable goods","1931","25,798"
"5","Nondurable goods","1932","20,169"
"5","Nondurable goods","1933","19,994"
"5","Nondurable goods","1934","23,919"
"5","Nondurable goods","1935","26,135"
"5","Nondurable goods","1936","29,221"
"5","Nondurable goods","1937","30,980"
"5","Nondurable goods","1938","29,883"
"5","Nondurable goods","1939","30,754"
"5","Nondurable goods","1940","32,345"
"5","Nondurable goods","1941","37,180"
"5","Nondurable goods","1942","43,395"
"5","Nondurable goods","1943","48,861"
"5","Nondurable goods","1944","52,788"
"5","Nondurable goods","1945","58,525"
"5","Nondurable goods","1946","69,131"
"5","Nondurable goods","1947","77,596"
"5","Nondurable goods","1948","82,966"
"5","Nondurable goods","1949","81,457"
"5","Nondurable goods","1950","84,384"
"5","Nondurable goods","1951","93,009"
"5","Nondurable goods","1952","97,542"
"5","Nondurable goods","1953","100,219"
"5","Nondurable goods","1954","102,053"
"5","Nondurable goods","1955","106,653"
"5","Nondurable goods","1956","111,985"
"5","Nondurable goods","1957","117,575"
"5","Nondurable goods","1958","122,038"
"5","Nondurable goods","1959","127,719"
"5","Nondurable goods","1960","131,390"
"5","Nondurable goods","1961","134,602"
"5","Nondurable goods","1962","139,504"
"5","Nondurable goods","1963","143,927"
"5","Nondurable goods","1964","152,696"
"5","Nondurable goods","1965","163,285"
"5","Nondurable goods","1966","177,874"
"5","Nondurable goods","1967","185,009"
"5","Nondurable goods","1968","199,788"
"5","Nondurable goods","1969","214,195"
"5","Nondurable goods","1970","228,806"
"5","Nondurable goods","1971","239,670"
"5","Nondurable goods","1972","257,371"
"5","Nondurable goods","1973","286,108"
"5","Nondurable goods","1974","321,361"
"5","Nondurable goods","1975","349,170"
"5","Nondurable goods","1976","377,680"
"5","Nondurable goods","1977","408,421"
"5","Nondurable goods","1978","450,218"
"5","Nondurable goods","1979","511,598"
"5","Nondurable goods","1980","573,402"
"5","Nondurable goods","1981","625,430"
"5","Nondurable goods","1982","646,258"
"5","Nondurable goods","1983","678,753"
"5","Nondurable goods","1984","721,545"
"5","Nondurable goods","1985","757,244"
"5","Nondurable goods","1986","774,188"
"5","Nondurable goods","1987","814,275"
"5","Nondurable goods","1988","862,256"
"5","Nondurable goods","1989","929,475"
"5","Nondurable goods","1990","994,222"
"5","Nondurable goods","1991","1,020,252"
"5","Nondurable goods","1992","1,055,186"
"5","Nondurable goods","1993","1,090,814"
"5","Nondurable goods","1994","1,139,382"
"5","Nondurable goods","1995","1,179,795"
"5","Nondurable goods","1996","1,241,376"
"5","Nondurable goods","1997","1,290,976"
"5","Nondurable goods","1998","1,329,146"
"5","Nondurable goods","1999","1,431,493"
"5","Nondurable goods","2000","1,540,600"
"5","Nondurable goods","2001","1,584,078"
"5","Nondurable goods","2002","1,613,437"
"5","Nondurable goods","2003","1,704,797"
"5","Nondurable goods","2004","1,821,447"
"5","Nondurable goods","2005","1,954,313"
"5","Nondurable goods","2006","2,081,322"
"5","Nondurable goods","2007","2,178,988"
"5","Nondurable goods","2008","2,264,460"
"5","Nondurable goods","2009","2,167,901"
"5","Nondurable goods","2010","2,268,862"
"5","Nondurable goods","2011","2,424,622"
"5","Nondurable goods","2012","2,493,518"
"5","Nondurable goods","2013","2,550,398"
"5","Nondurable goods","2014","2,639,317"
"5","Nondurable goods","2015","2,639,336"
"5","Nondurable goods","2016","2,676,541"
"5","Nondurable goods","2017","2,796,304"
"5","Nondurable goods","2018","2,925,377"
"5","Nondurable goods","2019","3,009,173"
"5","Nondurable goods","2020","3,086,925"
"5","Nondurable goods","2021","3,507,581"
"5","Nondurable goods","2022","3,860,738"
"5","Nondurable goods","2023","3,974,623"
"5","Nondurable goods","2024","4,083,445"
"5","Nondurable goods","2025","4,242,627"
"6","Services","1929","33,613"
"6","Services","1930","31,972"
"6","Services","1931","28,963"
"6","Services","1932","24,587"
"6","Services","1933","22,189"
"6","Services","1934","22,978"
"6","Services","1935","24,305"
"6","Services","1936","26,218"
"6","Services","1937","28,466"
"6","Services","1938","28,266"
"6","Services","1939","29,287"
"6","Services","1940","30,655"
"6","Services","1941","33,624"
"6","Services","1942","37,976"
"6","Services","1943","43,570"
"6","Services","1944","48,117"
"6","Services","1945","52,354"
"6","Services","1946","57,953"
"6","Services","1947","62,423"
"6","Services","1948","67,459"
"6","Services","1949","70,252"
"6","Services","1950","75,215"
"6","Services","1951","83,591"
"6","Services","1952","90,535"
"6","Services","1953","97,905"
"6","Services","1954","103,842"
"6","Services","1955","110,890"
"6","Services","1956","118,973"
"6","Services","1957","126,693"
"6","Services","1958","134,038"
"6","Services","1959","144,523"
"6","Services","1960","154,165"
"6","Services","1961","162,667"
"6","Services","1962","173,588"
"6","Services","1963","183,880"
"6","Services","1964","198,380"
"6","Services","1965","213,298"
"6","Services","1966","230,300"
"6","Services","1967","247,695"
"6","Services","1968","272,236"
"6","Services","1969","298,960"
"6","Services","1970","327,931"
"6","Services","1971","357,821"
"6","Services","1972","394,338"
"6","Services","1973","432,939"
"6","Services","1974","478,623"
"6","Services","1975","539,213"
"6","Services","1976","601,361"
"6","Services","1977","673,591"
"6","Services","1978","758,686"
"6","Services","1979","847,482"
"6","Services","1980","950,874"
"6","Services","1981","1,064,583"
"6","Services","1982","1,171,966"
"6","Services","1983","1,307,821"
"6","Services","1984","1,428,640"
"6","Services","1985","1,575,221"
"6","Services","1986","1,690,651"
"6","Services","1987","1,819,982"
"6","Services","1988","1,992,703"
"6","Services","1989","2,152,953"
"6","Services","1990","2,317,693"
"6","Services","1991","2,446,015"
"6","Services","1992","2,634,291"
"6","Services","1993","2,809,637"
"6","Services","1994","2,974,411"
"6","Services","1995","3,147,057"
"6","Services","1996","3,326,925"
"6","Services","1997","3,530,285"
"6","Services","1998","3,768,809"
"6","Services","1999","3,996,696"
"6","Services","2000","4,314,008"
"6","Services","2001","4,548,208"
"6","Services","2002","4,750,136"
"6","Services","2003","5,018,152"
"6","Services","2004","5,329,939"
"6","Services","2005","5,686,143"
"6","Services","2006","6,037,580"
"6","Services","2007","6,379,563"
"6","Services","2008","6,686,862"
"6","Services","2009","6,711,196"
"6","Services","2010","6,942,432"
"6","Services","2011","7,180,736"
"6","Services","2012","7,409,624"
"6","Services","2013","7,646,050"
"6","Services","2014","7,987,873"
"6","Services","2015","8,342,308"
"6","Services","2016","8,693,813"
"6","Services","2017","9,078,411"
"6","Services","2018","9,520,234"
"6","Services","2019","9,904,726"
"6","Services","2020","9,522,728"
"6","Services","2021","10,620,237"
"6","Services","2022","11,751,346"
"6","Services","2023","12,717,484"
"6","Services","2024","13,634,480"
"6","Services","2025","14,446,816"
"7","Gross private domestic investment","1929","17,170"
"7","Gross private domestic investment","1930","11,428"
"7","Gross private domestic investment","1931","6,549"
"7","Gross private domestic investment","1932","1,819"
"7","Gross private domestic investment","1933","2,276"
"7","Gross private domestic investment","1934","4,296"
"7","Gross private domestic investment","1935","7,370"
"7","Gross private domestic investment","1936","9,391"
"7","Gross private domestic investment","1937","12,967"
"7","Gross private domestic investment","1938","7,944"
"7","Gross private domestic investment","1939","10,229"
"7","Gross private domestic investment","1940","14,579"
"7","Gross private domestic investment","1941","19,369"
"7","Gross private domestic investment","1942","11,762"
"7","Gross private domestic investment","1943","7,405"
"7","Gross private domestic investment","1944","9,180"
"7","Gross private domestic investment","1945","12,400"
"7","Gross private domestic investment","1946","33,128"
"7","Gross private domestic investment","1947","37,131"
"7","Gross private domestic investment","1948","50,347"
"7","Gross private domestic investment","1949","39,099"
"7","Gross private domestic investment","1950","56,530"
"7","Gross private domestic investment","1951","62,759"
"7","Gross private domestic investment","1952","57,274"
"7","Gross private domestic investment","1953","60,414"
"7","Gross private domestic investment","1954","58,070"
"7","Gross private domestic investment","1955","73,754"
"7","Gross private domestic investment","1956","77,685"
"7","Gross private domestic investment","1957","76,505"
"7","Gross private domestic investment","1958","70,947"
"7","Gross private domestic investment","1959","85,669"
"7","Gross private domestic investment","1960","86,477"
"7","Gross private domestic investment","1961","86,584"
"7","Gross private domestic investment","1962","96,977"
"7","Gross private domestic investment","1963","103,284"
"7","Gross private domestic investment","1964","112,150"
"7","Gross private domestic investment","1965","129,645"
"7","Gross private domestic investment","1966","144,188"
"7","Gross private domestic investment","1967","142,700"
"7","Gross private domestic investment","1968","156,923"
"7","Gross private domestic investment","1969","173,562"
"7","Gross private domestic investment","1970","170,049"
"7","Gross private domestic investment","1971","196,824"
"7","Gross private domestic investment","1972","228,140"
"7","Gross private domestic investment","1973","266,925"
"7","Gross private domestic investment","1974","274,526"
"7","Gross private domestic investment","1975","257,253"
"7","Gross private domestic investment","1976","323,224"
"7","Gross private domestic investment","1977","396,613"
"7","Gross private domestic investment","1978","478,377"
"7","Gross private domestic investment","1979","539,657"
"7","Gross private domestic investment","1980","530,098"
"7","Gross private domestic investment","1981","631,229"
"7","Gross private domestic investment","1982","581,034"
"7","Gross private domestic investment","1983","637,518"
"7","Gross private domestic investment","1984","820,089"
"7","Gross private domestic investment","1985","829,650"
"7","Gross private domestic investment","1986","849,146"
"7","Gross private domestic investment","1987","892,176"
"7","Gross private domestic investment","1988","936,963"
"7","Gross private domestic investment","1989","999,701"
"7","Gross private domestic investment","1990","993,448"
"7","Gross private domestic investment","1991","944,344"
"7","Gross private domestic investment","1992","1,013,006"
"7","Gross private domestic investment","1993","1,106,826"
"7","Gross private domestic investment","1994","1,256,484"
"7","Gross private domestic investment","1995","1,317,489"
"7","Gross private domestic investment","1996","1,432,055"
"7","Gross private domestic investment","1997","1,595,600"
"7","Gross private domestic investment","1998","1,736,671"
"7","Gross private domestic investment","1999","1,887,059"
"7","Gross private domestic investment","2000","2,038,408"
"7","Gross private domestic investment","2001","1,934,842"
"7","Gross private domestic investment","2002","1,930,417"
"7","Gross private domestic investment","2003","2,027,056"
"7","Gross private domestic investment","2004","2,281,253"
"7","Gross private domestic investment","2005","2,534,720"
"7","Gross private domestic investment","2006","2,700,954"
"7","Gross private domestic investment","2007","2,673,011"
"7","Gross private domestic investment","2008","2,477,613"
"7","Gross private domestic investment","2009","1,929,664"
"7","Gross private domestic investment","2010","2,165,473"
"7","Gross private domestic investment","2011","2,332,562"
"7","Gross private domestic investment","2012","2,621,754"
"7","Gross private domestic investment","2013","2,838,327"
"7","Gross private domestic investment","2014","3,073,981"
"7","Gross private domestic investment","2015","3,288,481"
"7","Gross private domestic investment","2016","3,278,305"
"7","Gross private domestic investment","2017","3,467,664"
"7","Gross private domestic investment","2018","3,724,770"
"7","Gross private domestic investment","2019","3,893,734"
"7","Gross private domestic investment","2020","3,763,386"
"7","Gross private domestic investment","2021","4,246,545"
"7","Gross private domestic investment","2022","4,844,333"
"7","Gross private domestic investment","2023","5,023,712"
"7","Gross private domestic investment","2024","5,259,320"
"7","Gross private domestic investment","2025","5,458,629"
"8","Fixed investment","1929","15,630"
"8","Fixed investment","1930","11,651"
"8","Fixed investment","1931","7,661"
"8","Fixed investment","1932","4,169"
"8","Fixed investment","1933","3,680"
"8","Fixed investment","1934","4,876"
"8","Fixed investment","1935","6,230"
"8","Fixed investment","1936","8,230"
"8","Fixed investment","1937","10,341"
"8","Fixed investment","1938","8,519"
"8","Fixed investment","1939","10,021"
"8","Fixed investment","1940","12,186"
"8","Fixed investment","1941","15,039"
"8","Fixed investment","1942","9,856"
"8","Fixed investment","1943","8,151"
"8","Fixed investment","1944","10,104"
"8","Fixed investment","1945","13,877"
"8","Fixed investment","1946","27,118"
"8","Fixed investment","1947","37,681"
"8","Fixed investment","1948","44,689"
"8","Fixed investment","1949","41,791"
"8","Fixed investment","1950","50,761"
"8","Fixed investment","1951","52,848"
"8","Fixed investment","1952","53,759"
"8","Fixed investment","1953","58,466"
"8","Fixed investment","1954","60,007"
"8","Fixed investment","1955","68,767"
"8","Fixed investment","1956","73,735"
"8","Fixed investment","1957","75,728"
"8","Fixed investment","1958","71,313"
"8","Fixed investment","1959","81,752"
"8","Fixed investment","1960","83,245"
"8","Fixed investment","1961","83,610"
"8","Fixed investment","1962","90,876"
"8","Fixed investment","1963","97,663"
"8","Fixed investment","1964","107,329"
"8","Fixed investment","1965","120,398"
"8","Fixed investment","1966","130,552"
"8","Fixed investment","1967","132,834"
"8","Fixed investment","1968","147,871"
"8","Fixed investment","1969","164,389"
"8","Fixed investment","1970","168,048"
"8","Fixed investment","1971","188,569"
"8","Fixed investment","1972","219,034"
"8","Fixed investment","1973","251,048"
"8","Fixed investment","1974","260,536"
"8","Fixed investment","1975","263,509"
"8","Fixed investment","1976","306,109"
"8","Fixed investment","1977","374,289"
"8","Fixed investment","1978","452,586"
"8","Fixed investment","1979","521,673"
"8","Fixed investment","1980","536,430"
"8","Fixed investment","1981","601,420"
"8","Fixed investment","1982","595,947"
"8","Fixed investment","1983","643,269"
"8","Fixed investment","1984","754,684"
"8","Fixed investment","1985","807,826"
"8","Fixed investment","1986","842,575"
